#ies_format_version: 1.0
#file: 20250728_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250728;	140204;	1753691524.000;	       err32
20250728;	140206;	1753691526.000;	       err32
20250728;	140208;	1753691528.000;	       err32
20250728;	140210;	1753691530.000;	       err32
20250728;	140212;	1753691532.000;	       err32
20250728;	140214;	1753691534.000;	       err32
20250728;	140216;	1753691536.000;	       err32
20250728;	140218;	1753691538.000;	       err32
20250728;	140220;	1753691540.000;	       err32
20250728;	140222;	1753691542.000;	       err32
20250728;	140224;	1753691544.000;	       err32
20250728;	140226;	1753691546.000;	       err32
20250728;	140228;	1753691548.000;	       err32
20250728;	140230;	1753691550.000;	       err32
20250728;	140232;	1753691552.000;	       err32
20250728;	140234;	1753691554.000;	       err32
20250728;	140236;	1753691556.000;	       err32
20250728;	140238;	1753691558.000;	       err32
20250728;	140240;	1753691560.000;	       err32
20250728;	140242;	1753691562.000;	       err32
20250728;	140244;	1753691564.000;	       err32
20250728;	140246;	1753691566.000;	       err32
20250728;	140248;	1753691568.000;	       err32
20250728;	140250;	1753691570.000;	       err32
20250728;	140252;	1753691572.000;	       err32
20250728;	140254;	1753691574.000;	       err32
20250728;	140256;	1753691576.000;	       err32
20250728;	140258;	1753691578.000;	       err32
20250728;	140300;	1753691580.000;	       err32
20250728;	140302;	1753691582.000;	       err32
20250728;	140304;	1753691584.000;	       err32
20250728;	140306;	1753691586.000;	       err32
20250728;	140308;	1753691588.000;	       err32
20250728;	140310;	1753691590.000;	       err32
20250728;	140312;	1753691592.000;	       err32
20250728;	140314;	1753691594.000;	       err32
20250728;	140316;	1753691596.000;	       err32
20250728;	140318;	1753691598.000;	       err32
20250728;	140320;	1753691600.000;	       err32
20250728;	140322;	1753691602.000;	       err32
20250728;	140324;	1753691604.000;	       err32
20250728;	140326;	1753691606.000;	       err32
20250728;	140328;	1753691608.000;	       err32
20250728;	140330;	1753691610.000;	       err32
20250728;	140332;	1753691612.000;	       err32
20250728;	140334;	1753691614.000;	       err32
20250728;	140336;	1753691616.000;	       err32
20250728;	140338;	1753691618.000;	       err32
20250728;	140340;	1753691620.000;	       err32
20250728;	140342;	1753691622.000;	       err32
20250728;	140344;	1753691624.000;	       err32
20250728;	140346;	1753691626.000;	       err32
20250728;	140348;	1753691628.000;	       err32
20250728;	140350;	1753691630.000;	       err32
20250728;	140352;	1753691632.000;	       err32
20250728;	140354;	1753691634.000;	       err32
20250728;	140356;	1753691636.000;	       err32
20250728;	140358;	1753691638.000;	       err32
20250728;	140400;	1753691640.000;	       err32
20250728;	140402;	1753691642.000;	       err32
20250728;	140404;	1753691644.000;	       err32
20250728;	140406;	1753691646.000;	       err32
20250728;	140408;	1753691648.000;	       err32
20250728;	140410;	1753691650.000;	       err32
20250728;	140412;	1753691652.000;	       err32
20250728;	140414;	1753691654.000;	       err32
20250728;	140416;	1753691656.000;	       err32
20250728;	140418;	1753691658.000;	       err32
20250728;	140420;	1753691660.000;	       err32
20250728;	140422;	1753691662.000;	       err32
20250728;	140424;	1753691664.000;	       err32
20250728;	140426;	1753691666.000;	       err32
20250728;	140428;	1753691668.000;	       err32
20250728;	140430;	1753691670.000;	       err32
20250728;	140432;	1753691672.000;	       err32
20250728;	140434;	1753691674.000;	       err32
20250728;	140436;	1753691676.000;	       err32
20250728;	140438;	1753691678.000;	       err32
20250728;	140440;	1753691680.000;	       err32
20250728;	140442;	1753691682.000;	       err32
20250728;	140444;	1753691684.000;	       err32
20250728;	140446;	1753691686.000;	       err32
20250728;	140448;	1753691688.000;	       err32
20250728;	140450;	1753691690.000;	       err32
20250728;	140452;	1753691692.000;	       err32
20250728;	140454;	1753691694.000;	       err32
20250728;	140456;	1753691696.000;	       err32
20250728;	140458;	1753691698.000;	       err32
20250728;	140500;	1753691700.000;	       err32
20250728;	140502;	1753691702.000;	       err32
20250728;	140504;	1753691704.000;	       err32
20250728;	140506;	1753691706.000;	       err32
20250728;	140508;	1753691708.000;	       err32
20250728;	140510;	1753691710.000;	       err32
20250728;	140512;	1753691712.000;	       err32
20250728;	140514;	1753691714.000;	       err32
20250728;	140516;	1753691716.000;	       err32
20250728;	140518;	1753691718.000;	       err32
20250728;	140520;	1753691720.000;	       err32
20250728;	140522;	1753691722.000;	       err32
20250728;	140524;	1753691724.000;	       err32
20250728;	140526;	1753691726.000;	       err32
20250728;	140528;	1753691728.000;	       err32
20250728;	140530;	1753691730.000;	       err32
20250728;	140532;	1753691732.000;	       err32
20250728;	140534;	1753691734.000;	       err32
20250728;	140536;	1753691736.000;	       err32
20250728;	140538;	1753691738.000;	       err32
20250728;	140540;	1753691740.000;	       err32
20250728;	140542;	1753691742.000;	       err32
20250728;	140544;	1753691744.000;	       err32
20250728;	140546;	1753691746.000;	       err32
20250728;	140548;	1753691748.000;	       err32
20250728;	140550;	1753691750.000;	       err32
20250728;	140552;	1753691752.000;	       err32
20250728;	140554;	1753691754.000;	       err32
20250728;	140556;	1753691756.000;	       err32
20250728;	140558;	1753691758.000;	       err32
20250728;	140600;	1753691760.000;	       err32
20250728;	140602;	1753691762.000;	       err32
20250728;	140604;	1753691764.000;	       err32
20250728;	140606;	1753691766.000;	       err32
20250728;	140608;	1753691768.000;	       err32
20250728;	140610;	1753691770.000;	       err32
20250728;	140612;	1753691772.000;	       err32
20250728;	140614;	1753691774.000;	       err32
20250728;	140616;	1753691776.000;	       err32
20250728;	140618;	1753691778.000;	       err32
20250728;	140620;	1753691780.000;	       err32
20250728;	140622;	1753691782.000;	       err32
20250728;	140624;	1753691784.000;	       err32
20250728;	140626;	1753691786.000;	       err32
20250728;	140628;	1753691788.000;	       err32
20250728;	140630;	1753691790.000;	       err32
20250728;	140632;	1753691792.000;	       err32
20250728;	140634;	1753691794.000;	       err32
20250728;	140636;	1753691796.000;	       err32
20250728;	140638;	1753691798.000;	       err32
20250728;	140640;	1753691800.000;	       err32
20250728;	140642;	1753691802.000;	       err32
20250728;	140644;	1753691804.000;	       err32
20250728;	140646;	1753691806.000;	       err32
20250728;	140648;	1753691808.000;	       err32
20250728;	140650;	1753691810.000;	       err32
20250728;	140652;	1753691812.000;	       err32
20250728;	140654;	1753691814.000;	       err32
20250728;	140656;	1753691816.000;	       err32
20250728;	140658;	1753691818.000;	       err32
20250728;	140700;	1753691820.000;	       err32
20250728;	140702;	1753691822.000;	       err32
20250728;	140704;	1753691824.000;	       err32
20250728;	140706;	1753691826.000;	       err32
20250728;	140708;	1753691828.000;	       err32
20250728;	140710;	1753691830.000;	       err32
20250728;	140712;	1753691832.000;	       err32
20250728;	140714;	1753691834.000;	       err32
20250728;	140716;	1753691836.000;	       err32
20250728;	140718;	1753691838.000;	       err32
20250728;	140720;	1753691840.000;	       err32
20250728;	140722;	1753691842.000;	       err32
20250728;	140724;	1753691844.000;	       err32
20250728;	140726;	1753691846.000;	       err32
20250728;	140728;	1753691848.000;	       err32
20250728;	140730;	1753691850.000;	       err32
20250728;	140732;	1753691852.000;	       err32
20250728;	140734;	1753691854.000;	       err32
20250728;	140736;	1753691856.000;	       err32
20250728;	140738;	1753691858.000;	       err32
20250728;	140740;	1753691860.000;	       err32
20250728;	140742;	1753691862.000;	       err32
20250728;	140744;	1753691864.000;	       err32
20250728;	140746;	1753691866.000;	       err32
20250728;	140748;	1753691868.000;	       err32
20250728;	140750;	1753691870.000;	       err32
20250728;	140752;	1753691872.000;	       err32
20250728;	140754;	1753691874.000;	       err32
20250728;	140756;	1753691876.000;	       err32
20250728;	140758;	1753691878.000;	       err32
20250728;	140800;	1753691880.000;	       err32
20250728;	140802;	1753691882.000;	       err32
20250728;	140804;	1753691884.000;	       err32
20250728;	140806;	1753691886.000;	       err32
20250728;	140808;	1753691888.000;	       err32
20250728;	140810;	1753691890.000;	       err32
20250728;	140812;	1753691892.000;	       err32
20250728;	140814;	1753691894.000;	       err32
20250728;	140816;	1753691896.000;	       err32
20250728;	140818;	1753691898.000;	       err32
20250728;	140820;	1753691900.000;	       err32
20250728;	140822;	1753691902.000;	       err32
20250728;	140824;	1753691904.000;	       err32
20250728;	140826;	1753691906.000;	       err32
20250728;	140828;	1753691908.000;	       err32
20250728;	140830;	1753691910.000;	       err32
20250728;	140832;	1753691912.000;	       err32
20250728;	140834;	1753691914.000;	       err32
20250728;	140836;	1753691916.000;	       err32
20250728;	140838;	1753691918.000;	       err32
20250728;	140840;	1753691920.000;	       err32
20250728;	140842;	1753691922.000;	       err32
20250728;	140844;	1753691924.000;	       err32
20250728;	140846;	1753691926.000;	       err32
20250728;	140848;	1753691928.000;	       err32
20250728;	140850;	1753691930.000;	       err32
20250728;	140852;	1753691932.000;	       err32
20250728;	140854;	1753691934.000;	       err32
20250728;	140856;	1753691936.000;	       err32
20250728;	140858;	1753691938.000;	       err32
20250728;	140900;	1753691940.000;	       err32
20250728;	140902;	1753691942.000;	       err32
20250728;	140904;	1753691944.000;	       err32
20250728;	140906;	1753691946.000;	       err32
20250728;	140908;	1753691948.000;	       err32
20250728;	140910;	1753691950.000;	       err32
20250728;	140912;	1753691952.000;	       err32
20250728;	140914;	1753691954.000;	       err32
20250728;	140916;	1753691956.000;	       err32
20250728;	140918;	1753691958.000;	       err32
20250728;	140920;	1753691960.000;	       err32
20250728;	140922;	1753691962.000;	       err32
20250728;	140924;	1753691964.000;	       err32
20250728;	140926;	1753691966.000;	       err32
20250728;	140928;	1753691968.000;	       err32
20250728;	140930;	1753691970.000;	       err32
20250728;	140932;	1753691972.000;	       err32
20250728;	140934;	1753691974.000;	       err32
20250728;	140936;	1753691976.000;	       err32
20250728;	140938;	1753691978.000;	       err32
20250728;	140940;	1753691980.000;	       err32
20250728;	140942;	1753691982.000;	       err32
20250728;	140944;	1753691984.000;	       err32
20250728;	140946;	1753691986.000;	       err32
20250728;	140948;	1753691988.000;	       err32
20250728;	140950;	1753691990.000;	       err32
20250728;	140952;	1753691992.000;	       err32
20250728;	140954;	1753691994.000;	       err32
20250728;	140956;	1753691996.000;	       err32
20250728;	140958;	1753691998.000;	       err32
20250728;	141000;	1753692000.000;	       err32
20250728;	141002;	1753692002.000;	       err32
20250728;	141004;	1753692004.000;	       err32
20250728;	141006;	1753692006.000;	       err32
20250728;	141008;	1753692008.000;	       err32
20250728;	141010;	1753692010.000;	       err32
20250728;	141012;	1753692012.000;	       err32
20250728;	141014;	1753692014.000;	       err32
20250728;	141016;	1753692016.000;	       err32
20250728;	141018;	1753692018.000;	       err32
20250728;	141020;	1753692020.000;	       err32
20250728;	141022;	1753692022.000;	       err32
20250728;	141024;	1753692024.000;	       err32
20250728;	141026;	1753692026.000;	       err32
20250728;	141028;	1753692028.000;	       err32
20250728;	141030;	1753692030.000;	       err32
20250728;	141032;	1753692032.000;	       err32
20250728;	141034;	1753692034.000;	       err32
20250728;	141036;	1753692036.000;	       err32
20250728;	141038;	1753692038.000;	       err32
20250728;	141040;	1753692040.000;	       err32
20250728;	141042;	1753692042.000;	       err32
20250728;	141044;	1753692044.000;	       err32
20250728;	141046;	1753692046.000;	       err32
20250728;	141048;	1753692048.000;	       err32
20250728;	141050;	1753692050.000;	       err32
20250728;	141052;	1753692052.000;	       err32
20250728;	141054;	1753692054.000;	       err32
20250728;	141056;	1753692056.000;	       err32
20250728;	141058;	1753692058.000;	       err32
20250728;	141100;	1753692060.000;	       err32
20250728;	141102;	1753692062.000;	       err32
20250728;	141104;	1753692064.000;	       err32
20250728;	141106;	1753692066.000;	       err32
20250728;	141108;	1753692068.000;	       err32
20250728;	141110;	1753692070.000;	       err32
20250728;	141112;	1753692072.000;	       err32
20250728;	141114;	1753692074.000;	       err32
20250728;	141116;	1753692076.000;	       err32
20250728;	141118;	1753692078.000;	       err32
20250728;	141120;	1753692080.000;	       err32
20250728;	141122;	1753692082.000;	       err32
20250728;	141124;	1753692084.000;	       err32
20250728;	141126;	1753692086.000;	       err32
20250728;	141128;	1753692088.000;	       err32
20250728;	141130;	1753692090.000;	       err32
20250728;	141132;	1753692092.000;	       err32
20250728;	141134;	1753692094.000;	       err32
20250728;	141136;	1753692096.000;	       err32
20250728;	141138;	1753692098.000;	       err32
20250728;	141140;	1753692100.000;	       err32
20250728;	141142;	1753692102.000;	       err32
20250728;	141144;	1753692104.000;	       err32
20250728;	141146;	1753692106.000;	       err32
20250728;	141148;	1753692108.000;	       err32
20250728;	141150;	1753692110.000;	       err32
20250728;	141152;	1753692112.000;	       err32
20250728;	141154;	1753692114.000;	       err32
20250728;	141156;	1753692116.000;	       err32
20250728;	141158;	1753692118.000;	       err32
20250728;	141200;	1753692120.000;	       err32
20250728;	141202;	1753692122.000;	       err32
20250728;	141204;	1753692124.000;	       err32
20250728;	141206;	1753692126.000;	       err32
20250728;	141208;	1753692128.000;	       err32
20250728;	141210;	1753692130.000;	       err32
20250728;	141212;	1753692132.000;	       err32
20250728;	141214;	1753692134.000;	       err32
20250728;	141216;	1753692136.000;	       err32
