#ies_format_version: 1.0
#file: 20250722_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 2.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	devTest_A_18;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	devTest_A_18
20250722;	133532;	1753171532.000;	       err32
20250722;	133534;	1753171534.000;	       err32
20250722;	133536;	1753171536.000;	       err32
20250722;	133538;	1753171538.000;	       err32
20250722;	133540;	1753171540.000;	       err32
20250722;	133542;	1753171542.000;	       err32
20250722;	133544;	1753171544.000;	       err32
20250722;	133546;	1753171546.000;	       err32
20250722;	133548;	1753171548.000;	       err32
20250722;	133550;	1753171550.000;	       err32
20250722;	133552;	1753171552.000;	       err32
20250722;	133554;	1753171554.000;	       err32
20250722;	133556;	1753171556.000;	       err32
20250722;	133558;	1753171558.000;	       err32
20250722;	133600;	1753171560.000;	       err32
20250722;	133602;	1753171562.000;	       err32
20250722;	133604;	1753171564.000;	       err32
20250722;	133606;	1753171566.000;	       err32
20250722;	133608;	1753171568.000;	       err32
20250722;	133610;	1753171570.000;	       err32
20250722;	133612;	1753171572.000;	       err32
20250722;	133614;	1753171574.000;	       err32
20250722;	133616;	1753171576.000;	       err32
20250722;	133618;	1753171578.000;	       err32
20250722;	133620;	1753171580.000;	       err32
20250722;	133622;	1753171582.000;	       err32
20250722;	133624;	1753171584.000;	       err32
20250722;	133626;	1753171586.000;	       err32
20250722;	133628;	1753171588.000;	       err32
20250722;	133630;	1753171590.000;	       err32
20250722;	133632;	1753171592.000;	       err32
20250722;	133634;	1753171594.000;	       err32
20250722;	133636;	1753171596.000;	       err32
20250722;	133638;	1753171598.000;	       err32
20250722;	133640;	1753171600.000;	       err32
20250722;	133642;	1753171602.000;	       err32
20250722;	133644;	1753171604.000;	       err32
20250722;	133646;	1753171606.000;	       err32
20250722;	133648;	1753171608.000;	       err32
20250722;	133650;	1753171610.000;	       err32
20250722;	133652;	1753171612.000;	       err32
20250722;	133654;	1753171614.000;	       err32
20250722;	133656;	1753171616.000;	       err32
20250722;	133658;	1753171618.000;	       err32
20250722;	133700;	1753171620.000;	       err32
20250722;	133702;	1753171622.000;	       err32
20250722;	133704;	1753171624.000;	       err32
20250722;	133706;	1753171626.000;	       err32
20250722;	133708;	1753171628.000;	       err32
20250722;	133710;	1753171630.000;	       err32
20250722;	133712;	1753171632.000;	       err32
20250722;	133714;	1753171634.000;	       err32
20250722;	133716;	1753171636.000;	       err32
20250722;	133718;	1753171638.000;	       err32
20250722;	133720;	1753171640.000;	       err32
20250722;	133722;	1753171642.000;	       err32
20250722;	133724;	1753171644.000;	       err32
20250722;	133726;	1753171646.000;	       err32
20250722;	133728;	1753171648.000;	       err32
20250722;	133730;	1753171650.000;	       err32
20250722;	133732;	1753171652.000;	       err32
20250722;	133734;	1753171654.000;	       err32
20250722;	133736;	1753171656.000;	       err32
20250722;	133738;	1753171658.000;	       err32
20250722;	133740;	1753171660.000;	       err32
20250722;	133742;	1753171662.000;	       err32
20250722;	133744;	1753171664.000;	       err32
20250722;	133746;	1753171666.000;	       err32
20250722;	133748;	1753171668.000;	       err32
20250722;	133750;	1753171670.000;	       err32
20250722;	133752;	1753171672.000;	       err32
20250722;	133754;	1753171674.000;	       err32
20250722;	133756;	1753171676.000;	       err32
20250722;	133758;	1753171678.000;	       err32
20250722;	133800;	1753171680.000;	       err32
20250722;	133802;	1753171682.000;	       err32
20250722;	133804;	1753171684.000;	       err32
20250722;	133806;	1753171686.000;	       err32
20250722;	133808;	1753171688.000;	       err32
20250722;	133810;	1753171690.000;	       err32
20250722;	133812;	1753171692.000;	       err32
20250722;	133814;	1753171694.000;	       err32
20250722;	133816;	1753171696.000;	       err32
20250722;	133818;	1753171698.000;	       err32
20250722;	133820;	1753171700.000;	       err32
20250722;	133822;	1753171702.000;	       err32
20250722;	133824;	1753171704.000;	       err32
20250722;	133826;	1753171706.000;	       err32
20250722;	133828;	1753171708.000;	       err32
20250722;	133830;	1753171710.000;	       err32
20250722;	133832;	1753171712.000;	       err32
20250722;	133834;	1753171714.000;	       err32
20250722;	133836;	1753171716.000;	       err32
20250722;	133838;	1753171718.000;	       err32
20250722;	133840;	1753171720.000;	       err32
20250722;	133842;	1753171722.000;	       err32
20250722;	133844;	1753171724.000;	       err32
20250722;	133846;	1753171726.000;	       err32
20250722;	133848;	1753171728.000;	       err32
20250722;	133850;	1753171730.000;	       err32
20250722;	133852;	1753171732.000;	       err32
20250722;	133854;	1753171734.000;	       err32
20250722;	133856;	1753171736.000;	       err32
20250722;	133858;	1753171738.000;	       err32
20250722;	133900;	1753171740.000;	       err32
20250722;	133902;	1753171742.000;	       err32
20250722;	133904;	1753171744.000;	       err32
20250722;	133906;	1753171746.000;	       err32
20250722;	133908;	1753171748.000;	       err32
20250722;	133910;	1753171750.000;	       err32
20250722;	133912;	1753171752.000;	       err32
20250722;	133914;	1753171754.000;	       err32
20250722;	133916;	1753171756.000;	       err32
20250722;	133918;	1753171758.000;	       err32
20250722;	133920;	1753171760.000;	       err32
20250722;	133922;	1753171762.000;	       err32
20250722;	133924;	1753171764.000;	       err32
20250722;	133926;	1753171766.000;	       err32
20250722;	133928;	1753171768.000;	       err32
20250722;	133930;	1753171770.000;	       err32
20250722;	133932;	1753171772.000;	       err32
20250722;	133934;	1753171774.000;	       err32
20250722;	133936;	1753171776.000;	       err32
20250722;	133938;	1753171778.000;	       err32
20250722;	133940;	1753171780.000;	       err32
20250722;	133942;	1753171782.000;	       err32
20250722;	133944;	1753171784.000;	       err32
20250722;	133946;	1753171786.000;	       err32
20250722;	133948;	1753171788.000;	       err32
20250722;	133950;	1753171790.000;	       err32
20250722;	133952;	1753171792.000;	       err32
20250722;	133954;	1753171794.000;	       err32
20250722;	133956;	1753171796.000;	       err32
20250722;	133958;	1753171798.000;	       err32
20250722;	134000;	1753171800.000;	       err32
20250722;	134002;	1753171802.000;	       err32
20250722;	134004;	1753171804.000;	       err32
20250722;	134006;	1753171806.000;	       err32
20250722;	134008;	1753171808.000;	       err32
20250722;	134010;	1753171810.000;	       err32
20250722;	134012;	1753171812.000;	       err32
20250722;	134014;	1753171814.000;	       err32
20250722;	134016;	1753171816.000;	       err32
20250722;	134018;	1753171818.000;	       err32
20250722;	134020;	1753171820.000;	       err32
20250722;	134022;	1753171822.000;	       err32
20250722;	134024;	1753171824.000;	       err32
20250722;	134026;	1753171826.000;	       err32
20250722;	134028;	1753171828.000;	       err32
20250722;	134030;	1753171830.000;	       err32
20250722;	134032;	1753171832.000;	       err32
20250722;	134034;	1753171834.000;	       err32
20250722;	134036;	1753171836.000;	       err32
20250722;	134038;	1753171838.000;	       err32
20250722;	134040;	1753171840.000;	       err32
20250722;	134042;	1753171842.000;	       err32
20250722;	134044;	1753171844.000;	       err32
20250722;	134046;	1753171846.000;	       err32
20250722;	134048;	1753171848.000;	       err32
20250722;	134050;	1753171850.000;	       err32
20250722;	134052;	1753171852.000;	       err32
20250722;	134054;	1753171854.000;	       err32
20250722;	134056;	1753171856.000;	       err32
20250722;	134058;	1753171858.000;	       err32
20250722;	134100;	1753171860.000;	       err32
20250722;	134102;	1753171862.000;	       err32
20250722;	134104;	1753171864.000;	       err32
20250722;	134106;	1753171866.000;	       err32
20250722;	134108;	1753171868.000;	       err32
20250722;	134110;	1753171870.000;	       err32
20250722;	134112;	1753171872.000;	       err32
20250722;	134114;	1753171874.000;	       err32
20250722;	134116;	1753171876.000;	       err32
20250722;	134118;	1753171878.000;	       err32
20250722;	134120;	1753171880.000;	       err32
20250722;	134122;	1753171882.000;	       err32
20250722;	134124;	1753171884.000;	       err32
20250722;	134126;	1753171886.000;	       err32
20250722;	134128;	1753171888.000;	       err32
20250722;	134130;	1753171890.000;	       err32
20250722;	134132;	1753171892.000;	       err32
20250722;	134134;	1753171894.000;	       err32
20250722;	134136;	1753171896.000;	       err32
20250722;	134138;	1753171898.000;	       err32
20250722;	134140;	1753171900.000;	       err32
20250722;	134142;	1753171902.000;	       err32
20250722;	134144;	1753171904.000;	       err32
20250722;	134146;	1753171906.000;	       err32
20250722;	134148;	1753171908.000;	       err32
20250722;	134150;	1753171910.000;	       err32
20250722;	134152;	1753171912.000;	       err32
20250722;	134154;	1753171914.000;	       err32
20250722;	134156;	1753171916.000;	       err32
20250722;	134158;	1753171918.000;	       err32
20250722;	134200;	1753171920.000;	       err32
20250722;	134202;	1753171922.000;	       err32
20250722;	134204;	1753171924.000;	       err32
20250722;	134206;	1753171926.000;	       err32
20250722;	134208;	1753171928.000;	       err32
20250722;	134210;	1753171930.000;	       err32
20250722;	134212;	1753171932.000;	       err32
20250722;	134214;	1753171934.000;	       err32
20250722;	134216;	1753171936.000;	       err32
20250722;	134218;	1753171938.000;	       err32
20250722;	134220;	1753171940.000;	       err32
20250722;	134222;	1753171942.000;	       err32
20250722;	134224;	1753171944.000;	       err32
20250722;	134226;	1753171946.000;	       err32
20250722;	134228;	1753171948.000;	       err32
20250722;	134230;	1753171950.000;	       err32
20250722;	134232;	1753171952.000;	       err32
20250722;	134234;	1753171954.000;	       err32
20250722;	134236;	1753171956.000;	       err32
20250722;	134238;	1753171958.000;	       err32
20250722;	134240;	1753171960.000;	       err32
20250722;	134242;	1753171962.000;	       err32
20250722;	134244;	1753171964.000;	       err32
20250722;	134246;	1753171966.000;	       err32
20250722;	134248;	1753171968.000;	       err32
20250722;	134250;	1753171970.000;	       err32
20250722;	134252;	1753171972.000;	       err32
20250722;	134254;	1753171974.000;	       err32
20250722;	134256;	1753171976.000;	       err32
20250722;	134258;	1753171978.000;	       err32
20250722;	134300;	1753171980.000;	       err32
20250722;	134302;	1753171982.000;	       err32
20250722;	134304;	1753171984.000;	       err32
20250722;	134306;	1753171986.000;	       err32
20250722;	134308;	1753171988.000;	       err32
20250722;	134310;	1753171990.000;	       err32
20250722;	134312;	1753171992.000;	       err32
20250722;	134314;	1753171994.000;	       err32
20250722;	134316;	1753171996.000;	       err32
20250722;	134318;	1753171998.000;	       err32
20250722;	134320;	1753172000.000;	       err32
20250722;	134322;	1753172002.000;	       err32
20250722;	134324;	1753172004.000;	       err32
20250722;	134326;	1753172006.000;	       err32
20250722;	134328;	1753172008.000;	       err32
20250722;	134330;	1753172010.000;	       err32
20250722;	134332;	1753172012.000;	       err32
20250722;	134334;	1753172014.000;	       err32
20250722;	134336;	1753172016.000;	       err32
20250722;	134338;	1753172018.000;	       err32
20250722;	134340;	1753172020.000;	       err32
20250722;	134342;	1753172022.000;	       err32
20250722;	134344;	1753172024.000;	       err32
20250722;	134346;	1753172026.000;	       err32
20250722;	134348;	1753172028.000;	       err32
20250722;	134350;	1753172030.000;	       err32
20250722;	134352;	1753172032.000;	       err32
20250722;	134354;	1753172034.000;	       err32
20250722;	134356;	1753172036.000;	       err32
20250722;	134358;	1753172038.000;	       err32
20250722;	134400;	1753172040.000;	       err32
20250722;	134402;	1753172042.000;	       err32
20250722;	134404;	1753172044.000;	       err32
20250722;	134406;	1753172046.000;	       err32
20250722;	134408;	1753172048.000;	       err32
20250722;	134410;	1753172050.000;	       err32
20250722;	134412;	1753172052.000;	       err32
20250722;	134414;	1753172054.000;	       err32
20250722;	134416;	1753172056.000;	       err32
20250722;	134418;	1753172058.000;	       err32
20250722;	134420;	1753172060.000;	       err32
20250722;	134422;	1753172062.000;	       err32
20250722;	134424;	1753172064.000;	       err32
20250722;	134426;	1753172066.000;	       err32
20250722;	134428;	1753172068.000;	       err32
20250722;	134430;	1753172070.000;	       err32
20250722;	134432;	1753172072.000;	       err32
20250722;	134434;	1753172074.000;	       err32
20250722;	134436;	1753172076.000;	       err32
20250722;	134438;	1753172078.000;	       err32
20250722;	134440;	1753172080.000;	       err32
20250722;	134442;	1753172082.000;	       err32
20250722;	134444;	1753172084.000;	       err32
20250722;	134446;	1753172086.000;	       err32
20250722;	134448;	1753172088.000;	       err32
20250722;	134450;	1753172090.000;	       err32
20250722;	134452;	1753172092.000;	       err32
20250722;	134454;	1753172094.000;	       err32
20250722;	134456;	1753172096.000;	       err32
20250722;	134458;	1753172098.000;	       err32
20250722;	134500;	1753172100.000;	       err32
20250722;	134502;	1753172102.000;	       err32
20250722;	134504;	1753172104.000;	       err32
20250722;	134506;	1753172106.000;	       err32
20250722;	134508;	1753172108.000;	       err32
20250722;	134510;	1753172110.000;	       err32
20250722;	134512;	1753172112.000;	       err32
20250722;	134514;	1753172114.000;	       err32
20250722;	134516;	1753172116.000;	       err32
20250722;	134518;	1753172118.000;	       err32
