#ies_format_version: 1.0
#file: 20250717_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250717;	172727;	1752753447.000;	    err32
20250717;	172732;	1752753452.000;	    err32
20250717;	172737;	1752753457.000;	    err32
20250717;	172742;	1752753462.000;	    err32
20250717;	172747;	1752753467.000;	    err32
20250717;	172752;	1752753472.000;	    err32
20250717;	172757;	1752753477.000;	    err32
20250717;	172802;	1752753482.000;	    err32
20250717;	172807;	1752753487.000;	    err32
20250717;	172812;	1752753492.000;	    err32
20250717;	172817;	1752753497.000;	    err32
20250717;	172822;	1752753502.000;	    err32
20250717;	172827;	1752753507.000;	    err32
20250717;	172832;	1752753512.000;	    err32
20250717;	172837;	1752753517.000;	    err32
20250717;	172842;	1752753522.000;	    err32
20250717;	172847;	1752753527.000;	    err32
20250717;	172852;	1752753532.000;	    err32
20250717;	172857;	1752753537.000;	    err32
20250717;	172902;	1752753542.000;	    err32
20250717;	172907;	1752753547.000;	    err32
20250717;	172912;	1752753552.000;	    err32
20250717;	172917;	1752753557.000;	    err32
20250717;	172922;	1752753562.000;	    err32
20250717;	172927;	1752753567.000;	    err32
20250717;	172932;	1752753572.000;	    err32
20250717;	172937;	1752753577.000;	    err32
20250717;	172942;	1752753582.000;	    err32
20250717;	172947;	1752753587.000;	    err32
20250717;	172952;	1752753592.000;	    err32
20250717;	172957;	1752753597.000;	    err32
20250717;	173002;	1752753602.000;	    err32
20250717;	173007;	1752753607.000;	    err32
20250717;	173012;	1752753612.000;	    err32
20250717;	173017;	1752753617.000;	    err32
20250717;	173022;	1752753622.000;	    err32
20250717;	173027;	1752753627.000;	    err32
20250717;	173032;	1752753632.000;	    err32
20250717;	173037;	1752753637.000;	    err32
20250717;	173042;	1752753642.000;	    err32
20250717;	173047;	1752753647.000;	    err32
20250717;	173052;	1752753652.000;	    err32
20250717;	173057;	1752753657.000;	    err32
20250717;	173102;	1752753662.000;	    err32
20250717;	173107;	1752753667.000;	    err32
20250717;	173112;	1752753672.000;	    err32
20250717;	173117;	1752753677.000;	    err32
20250717;	173122;	1752753682.000;	    err32
20250717;	173127;	1752753687.000;	    err32
20250717;	173132;	1752753692.000;	    err32
20250717;	173137;	1752753697.000;	    err32
20250717;	173142;	1752753702.000;	    err32
20250717;	173147;	1752753707.000;	    err32
20250717;	173152;	1752753712.000;	    err32
20250717;	173157;	1752753717.000;	    err32
20250717;	173202;	1752753722.000;	    err32
20250717;	173207;	1752753727.000;	    err32
20250717;	173212;	1752753732.000;	    err32
20250717;	173217;	1752753737.000;	    err32
20250717;	173222;	1752753742.000;	    err32
20250717;	173227;	1752753747.000;	    err32
20250717;	173232;	1752753752.000;	    err32
20250717;	173237;	1752753757.000;	    err32
20250717;	173242;	1752753762.000;	    err32
20250717;	173247;	1752753767.000;	    err32
20250717;	173252;	1752753772.000;	    err32
20250717;	173257;	1752753777.000;	    err32
20250717;	173302;	1752753782.000;	    err32
20250717;	173307;	1752753787.000;	    err32
20250717;	173312;	1752753792.000;	    err32
20250717;	173317;	1752753797.000;	    err32
20250717;	173322;	1752753802.000;	    err32
20250717;	173327;	1752753807.000;	    err32
20250717;	173332;	1752753812.000;	    err32
20250717;	173337;	1752753817.000;	    err32
20250717;	173342;	1752753822.000;	    err32
20250717;	173347;	1752753827.000;	    err32
20250717;	173352;	1752753832.000;	    err32
20250717;	173357;	1752753837.000;	    err32
20250717;	173402;	1752753842.000;	    err32
20250717;	173407;	1752753847.000;	    err32
20250717;	173412;	1752753852.000;	    err32
20250717;	173417;	1752753857.000;	    err32
20250717;	173422;	1752753862.000;	    err32
20250717;	173427;	1752753867.000;	    err32
20250717;	173432;	1752753872.000;	    err32
20250717;	173437;	1752753877.000;	    err32
20250717;	173442;	1752753882.000;	    err32
20250717;	173447;	1752753887.000;	    err32
20250717;	173452;	1752753892.000;	    err32
20250717;	173457;	1752753897.000;	    err32
20250717;	173502;	1752753902.000;	    err32
20250717;	173507;	1752753907.000;	    err32
20250717;	173512;	1752753912.000;	    err32
20250717;	173517;	1752753917.000;	    err32
20250717;	173522;	1752753922.000;	    err32
20250717;	173527;	1752753927.000;	    err32
20250717;	173532;	1752753932.000;	    err32
20250717;	173537;	1752753937.000;	    err32
20250717;	173542;	1752753942.000;	    err32
20250717;	173547;	1752753947.000;	    err32
20250717;	173552;	1752753952.000;	    err32
20250717;	173557;	1752753957.000;	    err32
20250717;	173602;	1752753962.000;	    err32
20250717;	173607;	1752753967.000;	    err32
20250717;	173612;	1752753972.000;	    err32
20250717;	173617;	1752753977.000;	    err32
20250717;	173622;	1752753982.000;	    err32
20250717;	173627;	1752753987.000;	    err32
20250717;	173632;	1752753992.000;	    err32
20250717;	173637;	1752753997.000;	    err32
20250717;	173642;	1752754002.000;	    err32
20250717;	173647;	1752754007.000;	    err32
20250717;	173652;	1752754012.000;	    err32
20250717;	173657;	1752754017.000;	    err32
20250717;	173702;	1752754022.000;	    err32
20250717;	173707;	1752754027.000;	    err32
20250717;	173712;	1752754032.000;	    err32
20250717;	173717;	1752754037.000;	    err32
20250717;	173722;	1752754042.000;	    err32
20250717;	173727;	1752754047.000;	    err32
20250717;	173732;	1752754052.000;	    err32
20250717;	173737;	1752754057.000;	    err32
20250717;	173742;	1752754062.000;	    err32
20250717;	173747;	1752754067.000;	    err32
20250717;	173752;	1752754072.000;	    err32
20250717;	173757;	1752754077.000;	    err32
20250717;	173802;	1752754082.000;	    err32
20250717;	173807;	1752754087.000;	    err32
20250717;	173812;	1752754092.000;	    err32
20250717;	173817;	1752754097.000;	    err32
20250717;	173822;	1752754102.000;	    err32
20250717;	173827;	1752754107.000;	    err32
20250717;	173832;	1752754112.000;	    err32
20250717;	173837;	1752754117.000;	    err32
20250717;	173842;	1752754122.000;	    err32
20250717;	173847;	1752754127.000;	    err32
20250717;	173852;	1752754132.000;	    err32
20250717;	173857;	1752754137.000;	    err32
20250717;	173902;	1752754142.000;	    err32
20250717;	173907;	1752754147.000;	    err32
20250717;	173912;	1752754152.000;	    err32
20250717;	173917;	1752754157.000;	    err32
20250717;	173922;	1752754162.000;	    err32
20250717;	173927;	1752754167.000;	    err32
20250717;	173932;	1752754172.000;	    err32
20250717;	173937;	1752754177.000;	    err32
20250717;	173942;	1752754182.000;	    err32
20250717;	173947;	1752754187.000;	    err32
20250717;	173952;	1752754192.000;	    err32
20250717;	173957;	1752754197.000;	    err32
20250717;	174002;	1752754202.000;	    err32
20250717;	174007;	1752754207.000;	    err32
20250717;	174012;	1752754212.000;	    err32
20250717;	174017;	1752754217.000;	    err32
20250717;	174022;	1752754222.000;	    err32
20250717;	174027;	1752754227.000;	    err32
20250717;	174032;	1752754232.000;	    err32
20250717;	174037;	1752754237.000;	    err32
20250717;	174042;	1752754242.000;	    err32
20250717;	174047;	1752754247.000;	    err32
20250717;	174052;	1752754252.000;	    err32
20250717;	174057;	1752754257.000;	    err32
20250717;	174102;	1752754262.000;	    err32
20250717;	174107;	1752754267.000;	    err32
20250717;	174112;	1752754272.000;	    err32
20250717;	174117;	1752754277.000;	    err32
20250717;	174122;	1752754282.000;	    err32
20250717;	174127;	1752754287.000;	    err32
20250717;	174132;	1752754292.000;	    err32
20250717;	174137;	1752754297.000;	    err32
20250717;	174142;	1752754302.000;	    err32
20250717;	174147;	1752754307.000;	    err32
20250717;	174152;	1752754312.000;	    err32
20250717;	174157;	1752754317.000;	    err32
20250717;	174202;	1752754322.000;	    err32
20250717;	174207;	1752754327.000;	    err32
20250717;	174212;	1752754332.000;	    err32
20250717;	174217;	1752754337.000;	    err32
20250717;	174222;	1752754342.000;	    err32
20250717;	174227;	1752754347.000;	    err32
20250717;	174232;	1752754352.000;	    err32
20250717;	174237;	1752754357.000;	    err32
20250717;	174242;	1752754362.000;	    err32
20250717;	174247;	1752754367.000;	    err32
20250717;	174252;	1752754372.000;	    err32
20250717;	174257;	1752754377.000;	    err32
20250717;	174302;	1752754382.000;	    err32
20250717;	174307;	1752754387.000;	    err32
20250717;	174312;	1752754392.000;	    err32
20250717;	174317;	1752754397.000;	    err32
20250717;	174322;	1752754402.000;	    err32
20250717;	174327;	1752754407.000;	    err32
20250717;	174332;	1752754412.000;	    err32
20250717;	174337;	1752754417.000;	    err32
20250717;	174342;	1752754422.000;	    err32
20250717;	174347;	1752754427.000;	    err32
20250717;	174352;	1752754432.000;	    err32
20250717;	174357;	1752754437.000;	    err32
20250717;	174402;	1752754442.000;	    err32
20250717;	174407;	1752754447.000;	    err32
20250717;	174412;	1752754452.000;	    err32
20250717;	174417;	1752754457.000;	    err32
20250717;	174422;	1752754462.000;	    err32
20250717;	174427;	1752754467.000;	    err32
20250717;	174432;	1752754472.000;	    err32
20250717;	174437;	1752754477.000;	    err32
20250717;	174442;	1752754482.000;	    err32
20250717;	174447;	1752754487.000;	    err32
20250717;	174452;	1752754492.000;	    err32
20250717;	174457;	1752754497.000;	    err32
20250717;	174502;	1752754502.000;	    err32
20250717;	174507;	1752754507.000;	    err32
20250717;	174512;	1752754512.000;	    err32
20250717;	174517;	1752754517.000;	    err32
20250717;	174522;	1752754522.000;	    err32
20250717;	174527;	1752754527.000;	    err32
20250717;	174532;	1752754532.000;	    err32
20250717;	174537;	1752754537.000;	    err32
20250717;	174542;	1752754542.000;	    err32
20250717;	174547;	1752754547.000;	    err32
20250717;	174552;	1752754552.000;	    err32
20250717;	174557;	1752754557.000;	    err32
20250717;	174602;	1752754562.000;	    err32
20250717;	174607;	1752754567.000;	    err32
20250717;	174612;	1752754572.000;	    err32
20250717;	174617;	1752754577.000;	    err32
20250717;	174622;	1752754582.000;	    err32
20250717;	174627;	1752754587.000;	    err32
20250717;	174632;	1752754592.000;	    err32
20250717;	174637;	1752754597.000;	    err32
20250717;	174642;	1752754602.000;	    err32
20250717;	174647;	1752754607.000;	    err32
20250717;	174652;	1752754612.000;	    err32
20250717;	174657;	1752754617.000;	    err32
20250717;	174702;	1752754622.000;	    err32
20250717;	174707;	1752754627.000;	    err32
20250717;	174712;	1752754632.000;	    err32
20250717;	174717;	1752754637.000;	    err32
20250717;	174722;	1752754642.000;	    err32
20250717;	174727;	1752754647.000;	    err32
20250717;	174732;	1752754652.000;	    err32
20250717;	174737;	1752754657.000;	    err32
20250717;	174742;	1752754662.000;	    err32
20250717;	174747;	1752754667.000;	    err32
20250717;	174752;	1752754672.000;	    err32
20250717;	174757;	1752754677.000;	    err32
20250717;	174802;	1752754682.000;	    err32
20250717;	174807;	1752754687.000;	    err32
20250717;	174812;	1752754692.000;	    err32
20250717;	174817;	1752754697.000;	    err32
20250717;	174822;	1752754702.000;	    err32
20250717;	174827;	1752754707.000;	    err32
20250717;	174832;	1752754712.000;	    err32
20250717;	174837;	1752754717.000;	    err32
20250717;	174842;	1752754722.000;	    err32
20250717;	174847;	1752754727.000;	    err32
20250717;	174852;	1752754732.000;	    err32
20250717;	174857;	1752754737.000;	    err32
20250717;	174902;	1752754742.000;	    err32
20250717;	174907;	1752754747.000;	    err32
20250717;	174912;	1752754752.000;	    err32
20250717;	174917;	1752754757.000;	    err32
20250717;	174922;	1752754762.000;	    err32
20250717;	174927;	1752754767.000;	    err32
20250717;	174932;	1752754772.000;	    err32
20250717;	174937;	1752754777.000;	    err32
20250717;	174942;	1752754782.000;	    err32
20250717;	174947;	1752754787.000;	    err32
20250717;	174952;	1752754792.000;	    err32
20250717;	174957;	1752754797.000;	    err32
20250717;	175002;	1752754802.000;	    err32
20250717;	175007;	1752754807.000;	    err32
20250717;	175012;	1752754812.000;	    err32
20250717;	175017;	1752754817.000;	    err32
20250717;	175022;	1752754822.000;	    err32
20250717;	175027;	1752754827.000;	    err32
20250717;	175032;	1752754832.000;	    err32
20250717;	175037;	1752754837.000;	    err32
20250717;	175042;	1752754842.000;	    err32
20250717;	175047;	1752754847.000;	    err32
20250717;	175052;	1752754852.000;	    err32
20250717;	175057;	1752754857.000;	    err32
20250717;	175102;	1752754862.000;	    err32
20250717;	175107;	1752754867.000;	    err32
20250717;	175112;	1752754872.000;	    err32
20250717;	175117;	1752754877.000;	    err32
20250717;	175122;	1752754882.000;	    err32
20250717;	175127;	1752754887.000;	    err32
20250717;	175132;	1752754892.000;	    err32
20250717;	175137;	1752754897.000;	    err32
20250717;	175142;	1752754902.000;	    err32
20250717;	175147;	1752754907.000;	    err32
20250717;	175152;	1752754912.000;	    err32
20250717;	175157;	1752754917.000;	    err32
20250717;	175202;	1752754922.000;	    err32
20250717;	175207;	1752754927.000;	    err32
20250717;	175212;	1752754932.000;	    err32
20250717;	175217;	1752754937.000;	    err32
20250717;	175222;	1752754942.000;	    err32
20250717;	175227;	1752754947.000;	    err32
20250717;	175232;	1752754952.000;	    err32
20250717;	175237;	1752754957.000;	    err32
20250717;	175242;	1752754962.000;	    err32
20250717;	175247;	1752754967.000;	    err32
20250717;	175252;	1752754972.000;	    err32
20250717;	175257;	1752754977.000;	    err32
20250717;	175302;	1752754982.000;	    err32
20250717;	175307;	1752754987.000;	    err32
20250717;	175312;	1752754992.000;	    err32
20250717;	175317;	1752754997.000;	    err32
20250717;	175322;	1752755002.000;	    err32
20250717;	175327;	1752755007.000;	    err32
20250717;	175332;	1752755012.000;	    err32
20250717;	175337;	1752755017.000;	    err32
20250717;	175342;	1752755022.000;	    err32
20250717;	175347;	1752755027.000;	    err32
20250717;	175352;	1752755032.000;	    err32
20250717;	175357;	1752755037.000;	    err32
20250717;	175402;	1752755042.000;	    err32
20250717;	175407;	1752755047.000;	    err32
20250717;	175412;	1752755052.000;	    err32
20250717;	175417;	1752755057.000;	    err32
20250717;	175422;	1752755062.000;	    err32
20250717;	175427;	1752755067.000;	    err32
20250717;	175432;	1752755072.000;	    err32
20250717;	175437;	1752755077.000;	    err32
20250717;	175442;	1752755082.000;	    err32
20250717;	175447;	1752755087.000;	    err32
20250717;	175452;	1752755092.000;	    err32
20250717;	175457;	1752755097.000;	    err32
20250717;	175502;	1752755102.000;	    err32
20250717;	175507;	1752755107.000;	    err32
20250717;	175512;	1752755112.000;	    err32
20250717;	175517;	1752755117.000;	    err32
20250717;	175522;	1752755122.000;	    err32
20250717;	175527;	1752755127.000;	    err32
20250717;	175532;	1752755132.000;	    err32
20250717;	175537;	1752755137.000;	    err32
20250717;	175542;	1752755142.000;	    err32
20250717;	175547;	1752755147.000;	    err32
20250717;	175552;	1752755152.000;	    err32
20250717;	175557;	1752755157.000;	    err32
20250717;	175602;	1752755162.000;	    err32
20250717;	175607;	1752755167.000;	    err32
20250717;	175612;	1752755172.000;	    err32
20250717;	175617;	1752755177.000;	    err32
20250717;	175622;	1752755182.000;	    err32
20250717;	175627;	1752755187.000;	    err32
20250717;	175632;	1752755192.000;	    err32
20250717;	175637;	1752755197.000;	    err32
20250717;	175642;	1752755202.000;	    err32
20250717;	175647;	1752755207.000;	    err32
20250717;	175652;	1752755212.000;	    err32
20250717;	175657;	1752755217.000;	    err32
20250717;	175702;	1752755222.000;	    err32
20250717;	175707;	1752755227.000;	    err32
20250717;	175712;	1752755232.000;	    err32
20250717;	175717;	1752755237.000;	    err32
20250717;	175722;	1752755242.000;	    err32
20250717;	175727;	1752755247.000;	    err32
20250717;	175732;	1752755252.000;	    err32
20250717;	175737;	1752755257.000;	    err32
20250717;	175742;	1752755262.000;	    err32
20250717;	175747;	1752755267.000;	    err32
20250717;	175752;	1752755272.000;	    err32
20250717;	175757;	1752755277.000;	    err32
20250717;	175802;	1752755282.000;	    err32
20250717;	175807;	1752755287.000;	    err32
20250717;	175812;	1752755292.000;	    err32
20250717;	175817;	1752755297.000;	    err32
20250717;	175822;	1752755302.000;	    err32
20250717;	175827;	1752755307.000;	    err32
