#ies_format_version: 1.0
#file: 20250729_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250729;	202924;	1753801164.000;	 err32;	 err32
20250729;	202927;	1753801167.000;	 err32;	 err32
20250729;	202930;	1753801170.000;	 err32;	 err32
20250729;	202933;	1753801173.000;	 err32;	 err32
20250729;	202936;	1753801176.000;	 err32;	 err32
20250729;	202939;	1753801179.000;	 err32;	 err32
20250729;	202942;	1753801182.000;	 err32;	 err32
20250729;	202945;	1753801185.000;	 err32;	 err32
20250729;	202948;	1753801188.000;	 err32;	 err32
20250729;	202951;	1753801191.000;	 err32;	 err32
20250729;	202954;	1753801194.000;	 err32;	 err32
20250729;	202957;	1753801197.000;	 err32;	 err32
20250729;	203000;	1753801200.000;	 err32;	 err32
20250729;	203003;	1753801203.000;	 err32;	 err32
20250729;	203006;	1753801206.000;	 err32;	 err32
20250729;	203009;	1753801209.000;	 err32;	 err32
20250729;	203012;	1753801212.000;	 err32;	 err32
20250729;	203015;	1753801215.000;	 err32;	 err32
20250729;	203018;	1753801218.000;	 err32;	 err32
20250729;	203021;	1753801221.000;	 err32;	 err32
20250729;	203024;	1753801224.000;	 err32;	 err32
20250729;	203027;	1753801227.000;	 err32;	 err32
20250729;	203030;	1753801230.000;	 err32;	 err32
20250729;	203033;	1753801233.000;	 err32;	 err32
20250729;	203036;	1753801236.000;	 err32;	 err32
20250729;	203039;	1753801239.000;	 err32;	 err32
20250729;	203042;	1753801242.000;	 err32;	 err32
20250729;	203045;	1753801245.000;	 err32;	 err32
20250729;	203048;	1753801248.000;	 err32;	 err32
20250729;	203051;	1753801251.000;	 err32;	 err32
20250729;	203054;	1753801254.000;	 err32;	 err32
20250729;	203057;	1753801257.000;	 err32;	 err32
20250729;	203100;	1753801260.000;	 err32;	 err32
20250729;	203103;	1753801263.000;	 err32;	 err32
20250729;	203106;	1753801266.000;	 err32;	 err32
20250729;	203109;	1753801269.000;	 err32;	 err32
20250729;	203112;	1753801272.000;	 err32;	 err32
20250729;	203115;	1753801275.000;	 err32;	 err32
20250729;	203118;	1753801278.000;	 err32;	 err32
20250729;	203121;	1753801281.000;	 err32;	 err32
20250729;	203124;	1753801284.000;	 err32;	 err32
20250729;	203127;	1753801287.000;	 err32;	 err32
20250729;	203130;	1753801290.000;	 err32;	 err32
20250729;	203133;	1753801293.000;	 err32;	 err32
20250729;	203136;	1753801296.000;	 err32;	 err32
20250729;	203139;	1753801299.000;	 err32;	 err32
20250729;	203142;	1753801302.000;	 err32;	 err32
20250729;	203145;	1753801305.000;	 err32;	 err32
20250729;	203148;	1753801308.000;	 err32;	 err32
20250729;	203151;	1753801311.000;	 err32;	 err32
20250729;	203154;	1753801314.000;	 err32;	 err32
20250729;	203157;	1753801317.000;	 err32;	 err32
20250729;	203200;	1753801320.000;	 err32;	 err32
20250729;	203203;	1753801323.000;	 err32;	 err32
20250729;	203206;	1753801326.000;	 err32;	 err32
20250729;	203209;	1753801329.000;	 err32;	 err32
20250729;	203212;	1753801332.000;	 err32;	 err32
20250729;	203215;	1753801335.000;	 err32;	 err32
20250729;	203218;	1753801338.000;	 err32;	 err32
20250729;	203221;	1753801341.000;	 err32;	 err32
20250729;	203224;	1753801344.000;	 err32;	 err32
20250729;	203227;	1753801347.000;	 err32;	 err32
20250729;	203230;	1753801350.000;	 err32;	 err32
20250729;	203233;	1753801353.000;	 err32;	 err32
20250729;	203236;	1753801356.000;	 err32;	 err32
20250729;	203239;	1753801359.000;	 err32;	 err32
20250729;	203242;	1753801362.000;	 err32;	 err32
20250729;	203245;	1753801365.000;	 err32;	 err32
20250729;	203248;	1753801368.000;	 err32;	 err32
20250729;	203251;	1753801371.000;	 err32;	 err32
20250729;	203254;	1753801374.000;	 err32;	 err32
20250729;	203257;	1753801377.000;	 err32;	 err32
20250729;	203300;	1753801380.000;	 err32;	 err32
20250729;	203303;	1753801383.000;	 err32;	 err32
20250729;	203306;	1753801386.000;	 err32;	 err32
20250729;	203309;	1753801389.000;	 err32;	 err32
20250729;	203312;	1753801392.000;	 err32;	 err32
20250729;	203315;	1753801395.000;	 err32;	 err32
20250729;	203318;	1753801398.000;	 err32;	 err32
20250729;	203321;	1753801401.000;	 err32;	 err32
20250729;	203324;	1753801404.000;	 err32;	 err32
20250729;	203327;	1753801407.000;	 err32;	 err32
20250729;	203330;	1753801410.000;	 err32;	 err32
20250729;	203333;	1753801413.000;	 err32;	 err32
20250729;	203336;	1753801416.000;	 err32;	 err32
20250729;	203339;	1753801419.000;	 err32;	 err32
20250729;	203342;	1753801422.000;	 err32;	 err32
20250729;	203345;	1753801425.000;	 err32;	 err32
20250729;	203348;	1753801428.000;	 err32;	 err32
20250729;	203351;	1753801431.000;	 err32;	 err32
20250729;	203354;	1753801434.000;	 err32;	 err32
20250729;	203357;	1753801437.000;	 err32;	 err32
20250729;	203400;	1753801440.000;	 err32;	 err32
20250729;	203403;	1753801443.000;	 err32;	 err32
20250729;	203406;	1753801446.000;	 err32;	 err32
20250729;	203409;	1753801449.000;	 err32;	 err32
20250729;	203412;	1753801452.000;	 err32;	 err32
20250729;	203415;	1753801455.000;	 err32;	 err32
20250729;	203418;	1753801458.000;	 err32;	 err32
20250729;	203421;	1753801461.000;	 err32;	 err32
20250729;	203424;	1753801464.000;	 err32;	 err32
20250729;	203427;	1753801467.000;	 err32;	 err32
20250729;	203430;	1753801470.000;	 err32;	 err32
20250729;	203433;	1753801473.000;	 err32;	 err32
20250729;	203436;	1753801476.000;	 err32;	 err32
20250729;	203439;	1753801479.000;	 err32;	 err32
20250729;	203442;	1753801482.000;	 err32;	 err32
20250729;	203445;	1753801485.000;	 err32;	 err32
20250729;	203448;	1753801488.000;	 err32;	 err32
20250729;	203451;	1753801491.000;	 err32;	 err32
20250729;	203454;	1753801494.000;	 err32;	 err32
20250729;	203457;	1753801497.000;	 err32;	 err32
20250729;	203500;	1753801500.000;	 err32;	 err32
20250729;	203503;	1753801503.000;	 err32;	 err32
20250729;	203506;	1753801506.000;	 err32;	 err32
20250729;	203509;	1753801509.000;	 err32;	 err32
20250729;	203512;	1753801512.000;	 err32;	 err32
20250729;	203515;	1753801515.000;	 err32;	 err32
20250729;	203518;	1753801518.000;	 err32;	 err32
20250729;	203521;	1753801521.000;	 err32;	 err32
20250729;	203524;	1753801524.000;	 err32;	 err32
20250729;	203527;	1753801527.000;	 err32;	 err32
20250729;	203530;	1753801530.000;	 err32;	 err32
20250729;	203533;	1753801533.000;	 err32;	 err32
20250729;	203536;	1753801536.000;	 err32;	 err32
20250729;	203539;	1753801539.000;	 err32;	 err32
20250729;	203542;	1753801542.000;	 err32;	 err32
20250729;	203545;	1753801545.000;	 err32;	 err32
20250729;	203548;	1753801548.000;	 err32;	 err32
20250729;	203551;	1753801551.000;	 err32;	 err32
20250729;	203554;	1753801554.000;	 err32;	 err32
20250729;	203557;	1753801557.000;	 err32;	 err32
20250729;	203600;	1753801560.000;	 err32;	 err32
20250729;	203603;	1753801563.000;	 err32;	 err32
20250729;	203606;	1753801566.000;	 err32;	 err32
20250729;	203609;	1753801569.000;	 err32;	 err32
20250729;	203612;	1753801572.000;	 err32;	 err32
20250729;	203615;	1753801575.000;	 err32;	 err32
20250729;	203618;	1753801578.000;	 err32;	 err32
20250729;	203621;	1753801581.000;	 err32;	 err32
20250729;	203624;	1753801584.000;	 err32;	 err32
20250729;	203627;	1753801587.000;	 err32;	 err32
20250729;	203630;	1753801590.000;	 err32;	 err32
20250729;	203633;	1753801593.000;	 err32;	 err32
20250729;	203636;	1753801596.000;	 err32;	 err32
20250729;	203639;	1753801599.000;	 err32;	 err32
20250729;	203642;	1753801602.000;	 err32;	 err32
20250729;	203645;	1753801605.000;	 err32;	 err32
20250729;	203648;	1753801608.000;	 err32;	 err32
20250729;	203651;	1753801611.000;	 err32;	 err32
20250729;	203654;	1753801614.000;	 err32;	 err32
20250729;	203657;	1753801617.000;	 err32;	 err32
20250729;	203700;	1753801620.000;	 err32;	 err32
20250729;	203703;	1753801623.000;	 err32;	 err32
20250729;	203706;	1753801626.000;	 err32;	 err32
20250729;	203709;	1753801629.000;	 err32;	 err32
20250729;	203712;	1753801632.000;	 err32;	 err32
20250729;	203715;	1753801635.000;	 err32;	 err32
20250729;	203718;	1753801638.000;	 err32;	 err32
20250729;	203721;	1753801641.000;	 err32;	 err32
20250729;	203724;	1753801644.000;	 err32;	 err32
20250729;	203727;	1753801647.000;	 err32;	 err32
20250729;	203730;	1753801650.000;	 err32;	 err32
20250729;	203733;	1753801653.000;	 err32;	 err32
20250729;	203736;	1753801656.000;	 err32;	 err32
20250729;	203739;	1753801659.000;	 err32;	 err32
20250729;	203742;	1753801662.000;	 err32;	 err32
20250729;	203745;	1753801665.000;	 err32;	 err32
20250729;	203748;	1753801668.000;	 err32;	 err32
20250729;	203751;	1753801671.000;	 err32;	 err32
20250729;	203754;	1753801674.000;	 err32;	 err32
20250729;	203757;	1753801677.000;	 err32;	 err32
20250729;	203800;	1753801680.000;	 err32;	 err32
20250729;	203803;	1753801683.000;	 err32;	 err32
20250729;	203806;	1753801686.000;	 err32;	 err32
20250729;	203809;	1753801689.000;	 err32;	 err32
20250729;	203812;	1753801692.000;	 err32;	 err32
20250729;	203815;	1753801695.000;	 err32;	 err32
20250729;	203818;	1753801698.000;	 err32;	 err32
20250729;	203821;	1753801701.000;	 err32;	 err32
20250729;	203824;	1753801704.000;	 err32;	 err32
20250729;	203827;	1753801707.000;	 err32;	 err32
20250729;	203830;	1753801710.000;	 err32;	 err32
20250729;	203833;	1753801713.000;	 err32;	 err32
20250729;	203836;	1753801716.000;	 err32;	 err32
20250729;	203839;	1753801719.000;	 err32;	 err32
20250729;	203842;	1753801722.000;	 err32;	 err32
20250729;	203845;	1753801725.000;	 err32;	 err32
20250729;	203848;	1753801728.000;	 err32;	 err32
20250729;	203851;	1753801731.000;	 err32;	 err32
20250729;	203854;	1753801734.000;	 err32;	 err32
20250729;	203857;	1753801737.000;	 err32;	 err32
20250729;	203900;	1753801740.000;	 err32;	 err32
20250729;	203903;	1753801743.000;	 err32;	 err32
20250729;	203906;	1753801746.000;	 err32;	 err32
20250729;	203909;	1753801749.000;	 err32;	 err32
20250729;	203912;	1753801752.000;	 err32;	 err32
20250729;	203915;	1753801755.000;	 err32;	 err32
20250729;	203918;	1753801758.000;	 err32;	 err32
20250729;	203921;	1753801761.000;	 err32;	 err32
20250729;	203924;	1753801764.000;	 err32;	 err32
20250729;	203927;	1753801767.000;	 err32;	 err32
20250729;	203930;	1753801770.000;	 err32;	 err32
20250729;	203933;	1753801773.000;	 err32;	 err32
20250729;	203936;	1753801776.000;	 err32;	 err32
20250729;	203939;	1753801779.000;	 err32;	 err32
20250729;	203942;	1753801782.000;	 err32;	 err32
20250729;	203945;	1753801785.000;	 err32;	 err32
20250729;	203948;	1753801788.000;	 err32;	 err32
20250729;	203951;	1753801791.000;	 err32;	 err32
20250729;	203954;	1753801794.000;	 err32;	 err32
20250729;	203957;	1753801797.000;	 err32;	 err32
20250729;	204000;	1753801800.000;	 err32;	 err32
20250729;	204003;	1753801803.000;	 err32;	 err32
20250729;	204006;	1753801806.000;	 err32;	 err32
20250729;	204009;	1753801809.000;	 err32;	 err32
20250729;	204012;	1753801812.000;	 err32;	 err32
20250729;	204015;	1753801815.000;	 err32;	 err32
20250729;	204018;	1753801818.000;	 err32;	 err32
20250729;	204021;	1753801821.000;	 err32;	 err32
20250729;	204024;	1753801824.000;	 err32;	 err32
20250729;	204027;	1753801827.000;	 err32;	 err32
20250729;	204030;	1753801830.000;	 err32;	 err32
20250729;	204033;	1753801833.000;	 err32;	 err32
20250729;	204036;	1753801836.000;	 err32;	 err32
20250729;	204039;	1753801839.000;	 err32;	 err32
20250729;	204042;	1753801842.000;	 err32;	 err32
20250729;	204045;	1753801845.000;	 err32;	 err32
20250729;	204048;	1753801848.000;	 err32;	 err32
20250729;	204051;	1753801851.000;	 err32;	 err32
20250729;	204054;	1753801854.000;	 err32;	 err32
20250729;	204057;	1753801857.000;	 err32;	 err32
20250729;	204100;	1753801860.000;	 err32;	 err32
20250729;	204103;	1753801863.000;	 err32;	 err32
20250729;	204106;	1753801866.000;	 err32;	 err32
20250729;	204109;	1753801869.000;	 err32;	 err32
20250729;	204112;	1753801872.000;	 err32;	 err32
20250729;	204115;	1753801875.000;	 err32;	 err32
20250729;	204118;	1753801878.000;	 err32;	 err32
20250729;	204121;	1753801881.000;	 err32;	 err32
20250729;	204124;	1753801884.000;	 err32;	 err32
20250729;	204127;	1753801887.000;	 err32;	 err32
20250729;	204130;	1753801890.000;	 err32;	 err32
20250729;	204133;	1753801893.000;	 err32;	 err32
20250729;	204136;	1753801896.000;	 err32;	 err32
20250729;	204139;	1753801899.000;	 err32;	 err32
20250729;	204142;	1753801902.000;	 err32;	 err32
20250729;	204145;	1753801905.000;	 err32;	 err32
20250729;	204148;	1753801908.000;	 err32;	 err32
20250729;	204151;	1753801911.000;	 err32;	 err32
20250729;	204154;	1753801914.000;	 err32;	 err32
20250729;	204157;	1753801917.000;	 err32;	 err32
20250729;	204200;	1753801920.000;	 err32;	 err32
20250729;	204203;	1753801923.000;	 err32;	 err32
20250729;	204206;	1753801926.000;	 err32;	 err32
20250729;	204209;	1753801929.000;	 err32;	 err32
20250729;	204212;	1753801932.000;	 err32;	 err32
20250729;	204215;	1753801935.000;	 err32;	 err32
20250729;	204218;	1753801938.000;	 err32;	 err32
20250729;	204221;	1753801941.000;	 err32;	 err32
20250729;	204224;	1753801944.000;	 err32;	 err32
20250729;	204227;	1753801947.000;	 err32;	 err32
20250729;	204230;	1753801950.000;	 err32;	 err32
20250729;	204233;	1753801953.000;	 err32;	 err32
20250729;	204236;	1753801956.000;	 err32;	 err32
20250729;	204239;	1753801959.000;	 err32;	 err32
20250729;	204242;	1753801962.000;	 err32;	 err32
20250729;	204245;	1753801965.000;	 err32;	 err32
20250729;	204248;	1753801968.000;	 err32;	 err32
20250729;	204251;	1753801971.000;	 err32;	 err32
20250729;	204254;	1753801974.000;	 err32;	 err32
20250729;	204257;	1753801977.000;	 err32;	 err32
20250729;	204300;	1753801980.000;	 err32;	 err32
20250729;	204303;	1753801983.000;	 err32;	 err32
20250729;	204306;	1753801986.000;	 err32;	 err32
20250729;	204309;	1753801989.000;	 err32;	 err32
20250729;	204312;	1753801992.000;	 err32;	 err32
20250729;	204315;	1753801995.000;	 err32;	 err32
20250729;	204318;	1753801998.000;	 err32;	 err32
20250729;	204321;	1753802001.000;	 err32;	 err32
20250729;	204324;	1753802004.000;	 err32;	 err32
20250729;	204327;	1753802007.000;	 err32;	 err32
20250729;	204330;	1753802010.000;	 err32;	 err32
20250729;	204333;	1753802013.000;	 err32;	 err32
20250729;	204336;	1753802016.000;	 err32;	 err32
20250729;	204339;	1753802019.000;	 err32;	 err32
20250729;	204342;	1753802022.000;	 err32;	 err32
20250729;	204345;	1753802025.000;	 err32;	 err32
20250729;	204348;	1753802028.000;	 err32;	 err32
20250729;	204351;	1753802031.000;	 err32;	 err32
20250729;	204354;	1753802034.000;	 err32;	 err32
20250729;	204357;	1753802037.000;	 err32;	 err32
20250729;	204400;	1753802040.000;	 err32;	 err32
20250729;	204403;	1753802043.000;	 err32;	 err32
20250729;	204406;	1753802046.000;	 err32;	 err32
20250729;	204409;	1753802049.000;	 err32;	 err32
20250729;	204412;	1753802052.000;	 err32;	 err32
20250729;	204415;	1753802055.000;	 err32;	 err32
20250729;	204418;	1753802058.000;	 err32;	 err32
20250729;	204421;	1753802061.000;	 err32;	 err32
20250729;	204424;	1753802064.000;	 err32;	 err32
20250729;	204427;	1753802067.000;	 err32;	 err32
20250729;	204430;	1753802070.000;	 err32;	 err32
20250729;	204433;	1753802073.000;	 err32;	 err32
20250729;	204436;	1753802076.000;	 err32;	 err32
20250729;	204439;	1753802079.000;	 err32;	 err32
20250729;	204442;	1753802082.000;	 err32;	 err32
20250729;	204445;	1753802085.000;	 err32;	 err32
20250729;	204448;	1753802088.000;	 err32;	 err32
20250729;	204451;	1753802091.000;	 err32;	 err32
20250729;	204454;	1753802094.000;	 err32;	 err32
20250729;	204457;	1753802097.000;	 err32;	 err32
20250729;	204500;	1753802100.000;	 err32;	 err32
20250729;	204503;	1753802103.000;	 err32;	 err32
20250729;	204506;	1753802106.000;	 err32;	 err32
20250729;	204509;	1753802109.000;	 err32;	 err32
20250729;	204512;	1753802112.000;	 err32;	 err32
20250729;	204515;	1753802115.000;	 err32;	 err32
20250729;	204518;	1753802118.000;	 err32;	 err32
20250729;	204521;	1753802121.000;	 err32;	 err32
20250729;	204524;	1753802124.000;	 err32;	 err32
20250729;	204527;	1753802127.000;	 err32;	 err32
20250729;	204530;	1753802130.000;	 err32;	 err32
20250729;	204533;	1753802133.000;	 err32;	 err32
20250729;	204536;	1753802136.000;	 err32;	 err32
20250729;	204539;	1753802139.000;	 err32;	 err32
20250729;	204542;	1753802142.000;	 err32;	 err32
20250729;	204545;	1753802145.000;	 err32;	 err32
20250729;	204548;	1753802148.000;	 err32;	 err32
20250729;	204551;	1753802151.000;	 err32;	 err32
20250729;	204554;	1753802154.000;	 err32;	 err32
20250729;	204557;	1753802157.000;	 err32;	 err32
20250729;	204600;	1753802160.000;	 err32;	 err32
20250729;	204603;	1753802163.000;	 err32;	 err32
20250729;	204606;	1753802166.000;	 err32;	 err32
20250729;	204609;	1753802169.000;	 err32;	 err32
20250729;	204612;	1753802172.000;	 err32;	 err32
20250729;	204615;	1753802175.000;	 err32;	 err32
20250729;	204618;	1753802178.000;	 err32;	 err32
20250729;	204621;	1753802181.000;	 err32;	 err32
20250729;	204624;	1753802184.000;	 err32;	 err32
20250729;	204627;	1753802187.000;	 err32;	 err32
20250729;	204630;	1753802190.000;	 err32;	 err32
20250729;	204633;	1753802193.000;	 err32;	 err32
20250729;	204636;	1753802196.000;	 err32;	 err32
20250729;	204639;	1753802199.000;	 err32;	 err32
20250729;	204642;	1753802202.000;	 err32;	 err32
20250729;	204645;	1753802205.000;	 err32;	 err32
20250729;	204648;	1753802208.000;	 err32;	 err32
20250729;	204651;	1753802211.000;	 err32;	 err32
20250729;	204654;	1753802214.000;	 err32;	 err32
20250729;	204657;	1753802217.000;	 err32;	 err32
20250729;	204700;	1753802220.000;	 err32;	 err32
20250729;	204703;	1753802223.000;	 err32;	 err32
20250729;	204706;	1753802226.000;	 err32;	 err32
20250729;	204709;	1753802229.000;	 err32;	 err32
20250729;	204712;	1753802232.000;	 err32;	 err32
20250729;	204715;	1753802235.000;	 err32;	 err32
20250729;	204718;	1753802238.000;	 err32;	 err32
20250729;	204721;	1753802241.000;	 err32;	 err32
20250729;	204724;	1753802244.000;	 err32;	 err32
20250729;	204727;	1753802247.000;	 err32;	 err32
20250729;	204730;	1753802250.000;	 err32;	 err32
20250729;	204733;	1753802253.000;	 err32;	 err32
20250729;	204736;	1753802256.000;	 err32;	 err32
20250729;	204739;	1753802259.000;	 err32;	 err32
20250729;	204742;	1753802262.000;	 err32;	 err32
20250729;	204745;	1753802265.000;	 err32;	 err32
20250729;	204748;	1753802268.000;	 err32;	 err32
20250729;	204751;	1753802271.000;	 err32;	 err32
20250729;	204754;	1753802274.000;	 err32;	 err32
20250729;	204757;	1753802277.000;	 err32;	 err32
20250729;	204800;	1753802280.000;	 err32;	 err32
20250729;	204803;	1753802283.000;	 err32;	 err32
20250729;	204806;	1753802286.000;	 err32;	 err32
20250729;	204809;	1753802289.000;	 err32;	 err32
20250729;	204812;	1753802292.000;	 err32;	 err32
20250729;	204815;	1753802295.000;	 err32;	 err32
20250729;	204818;	1753802298.000;	 err32;	 err32
20250729;	204821;	1753802301.000;	 err32;	 err32
20250729;	204824;	1753802304.000;	 err32;	 err32
20250729;	204827;	1753802307.000;	 err32;	 err32
20250729;	204830;	1753802310.000;	 err32;	 err32
20250729;	204833;	1753802313.000;	 err32;	 err32
20250729;	204836;	1753802316.000;	 err32;	 err32
20250729;	204839;	1753802319.000;	 err32;	 err32
20250729;	204842;	1753802322.000;	 err32;	 err32
20250729;	204845;	1753802325.000;	 err32;	 err32
20250729;	204848;	1753802328.000;	 err32;	 err32
20250729;	204851;	1753802331.000;	 err32;	 err32
20250729;	204854;	1753802334.000;	 err32;	 err32
20250729;	204857;	1753802337.000;	 err32;	 err32
20250729;	204900;	1753802340.000;	 err32;	 err32
20250729;	204903;	1753802343.000;	 err32;	 err32
20250729;	204906;	1753802346.000;	 err32;	 err32
20250729;	204909;	1753802349.000;	 err32;	 err32
