#ies_format_version: 1.0
#file: 20250802_3000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 3.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	device-1_A_31;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	device-2_B_32;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
YYYYMMDD;	hhmmss;	unixtimestamp;	device-1_A_31;	device-2_B_32
20250802;	141839;	1754124519.000;	       err32;	 err32
20250802;	141842;	1754124522.000;	       err32;	 err32
20250802;	141845;	1754124525.000;	       err32;	 err32
20250802;	141848;	1754124528.000;	       err32;	 err32
20250802;	141851;	1754124531.000;	       err32;	 err32
20250802;	141854;	1754124534.000;	       err32;	 err32
20250802;	141857;	1754124537.000;	       err32;	 err32
20250802;	141900;	1754124540.000;	       err32;	 err32
20250802;	141903;	1754124543.000;	       err32;	 err32
20250802;	141906;	1754124546.000;	       err32;	 err32
20250802;	141909;	1754124549.000;	       err32;	 err32
20250802;	141912;	1754124552.000;	       err32;	 err32
20250802;	141915;	1754124555.000;	       err32;	 err32
20250802;	141918;	1754124558.000;	       err32;	 err32
20250802;	141921;	1754124561.000;	       err32;	 err32
20250802;	141924;	1754124564.000;	       err32;	 err32
20250802;	141927;	1754124567.000;	       err32;	 err32
20250802;	141930;	1754124570.000;	       err32;	 err32
20250802;	141933;	1754124573.000;	       err32;	 err32
20250802;	141936;	1754124576.000;	       err32;	 err32
20250802;	141939;	1754124579.000;	       err32;	 err32
20250802;	141942;	1754124582.000;	       err32;	 err32
20250802;	141945;	1754124585.000;	       err32;	 err32
20250802;	141948;	1754124588.000;	       err32;	 err32
20250802;	141951;	1754124591.000;	       err32;	 err32
20250802;	141954;	1754124594.000;	       err32;	 err32
20250802;	141957;	1754124597.000;	       err32;	 err32
20250802;	142000;	1754124600.000;	       err32;	 err32
20250802;	142003;	1754124603.000;	       err32;	 err32
20250802;	142006;	1754124606.000;	       err32;	 err32
20250802;	142009;	1754124609.000;	       err32;	 err32
20250802;	142012;	1754124612.000;	       err32;	 err32
20250802;	142015;	1754124615.000;	       err32;	 err32
20250802;	142018;	1754124618.000;	       err32;	 err32
20250802;	142021;	1754124621.000;	       err32;	 err32
20250802;	142024;	1754124624.000;	       err32;	 err32
20250802;	142027;	1754124627.000;	       err32;	 err32
20250802;	142030;	1754124630.000;	       err32;	 err32
20250802;	142033;	1754124633.000;	       err32;	 err32
20250802;	142036;	1754124636.000;	       err32;	 err32
20250802;	142039;	1754124639.000;	       err32;	 err32
20250802;	142042;	1754124642.000;	       err32;	 err32
20250802;	142045;	1754124645.000;	       err32;	 err32
20250802;	142048;	1754124648.000;	       err32;	 err32
20250802;	142051;	1754124651.000;	       err32;	 err32
20250802;	142054;	1754124654.000;	       err32;	 err32
20250802;	142057;	1754124657.000;	       err32;	 err32
20250802;	142100;	1754124660.000;	       err32;	 err32
20250802;	142103;	1754124663.000;	       err32;	 err32
20250802;	142106;	1754124666.000;	       err32;	 err32
20250802;	142109;	1754124669.000;	       err32;	 err32
20250802;	142112;	1754124672.000;	       err32;	 err32
20250802;	142115;	1754124675.000;	       err32;	 err32
20250802;	142118;	1754124678.000;	       err32;	 err32
20250802;	142121;	1754124681.000;	       err32;	 err32
20250802;	142124;	1754124684.000;	       err32;	 err32
20250802;	142127;	1754124687.000;	       err32;	 err32
20250802;	142130;	1754124690.000;	       err32;	 err32
20250802;	142133;	1754124693.000;	       err32;	 err32
20250802;	142136;	1754124696.000;	       err32;	 err32
20250802;	142139;	1754124699.000;	       err32;	 err32
20250802;	142142;	1754124702.000;	       err32;	 err32
20250802;	142145;	1754124705.000;	       err32;	 err32
20250802;	142148;	1754124708.000;	       err32;	 err32
20250802;	142151;	1754124711.000;	       err32;	 err32
20250802;	142154;	1754124714.000;	       err32;	 err32
20250802;	142157;	1754124717.000;	       err32;	 err32
20250802;	142200;	1754124720.000;	       err32;	 err32
20250802;	142203;	1754124723.000;	       err32;	 err32
20250802;	142206;	1754124726.000;	       err32;	 err32
20250802;	142209;	1754124729.000;	       err32;	 err32
20250802;	142212;	1754124732.000;	       err32;	 err32
20250802;	142215;	1754124735.000;	       err32;	 err32
20250802;	142218;	1754124738.000;	       err32;	 err32
20250802;	142221;	1754124741.000;	       err32;	 err32
20250802;	142224;	1754124744.000;	       err32;	 err32
20250802;	142227;	1754124747.000;	       err32;	 err32
20250802;	142230;	1754124750.000;	       err32;	 err32
20250802;	142233;	1754124753.000;	       err32;	 err32
20250802;	142236;	1754124756.000;	       err32;	 err32
20250802;	142239;	1754124759.000;	       err32;	 err32
20250802;	142242;	1754124762.000;	       err32;	 err32
20250802;	142245;	1754124765.000;	       err32;	 err32
20250802;	142248;	1754124768.000;	       err32;	 err32
20250802;	142251;	1754124771.000;	       err32;	 err32
20250802;	142254;	1754124774.000;	       err32;	 err32
20250802;	142257;	1754124777.000;	       err32;	 err32
20250802;	142300;	1754124780.000;	       err32;	 err32
20250802;	142303;	1754124783.000;	       err32;	 err32
20250802;	142306;	1754124786.000;	       err32;	 err32
20250802;	142309;	1754124789.000;	       err32;	 err32
20250802;	142312;	1754124792.000;	       err32;	 err32
20250802;	142315;	1754124795.000;	       err32;	 err32
20250802;	142318;	1754124798.000;	       err32;	 err32
20250802;	142321;	1754124801.000;	       err32;	 err32
20250802;	142324;	1754124804.000;	       err32;	 err32
20250802;	142327;	1754124807.000;	       err32;	 err32
20250802;	142330;	1754124810.000;	       err32;	 err32
20250802;	142333;	1754124813.000;	       err32;	 err32
20250802;	142336;	1754124816.000;	       err32;	 err32
20250802;	142339;	1754124819.000;	       err32;	 err32
20250802;	142342;	1754124822.000;	       err32;	 err32
20250802;	142345;	1754124825.000;	       err32;	 err32
20250802;	142348;	1754124828.000;	       err32;	 err32
20250802;	142351;	1754124831.000;	       err32;	 err32
20250802;	142354;	1754124834.000;	       err32;	 err32
20250802;	142357;	1754124837.000;	       err32;	 err32
20250802;	142400;	1754124840.000;	       err32;	 err32
20250802;	142403;	1754124843.000;	       err32;	 err32
20250802;	142406;	1754124846.000;	       err32;	 err32
20250802;	142409;	1754124849.000;	       err32;	 err32
20250802;	142412;	1754124852.000;	       err32;	 err32
20250802;	142415;	1754124855.000;	       err32;	 err32
20250802;	142418;	1754124858.000;	       err32;	 err32
20250802;	142421;	1754124861.000;	       err32;	 err32
20250802;	142424;	1754124864.000;	       err32;	 err32
20250802;	142427;	1754124867.000;	       err32;	 err32
20250802;	142430;	1754124870.000;	       err32;	 err32
20250802;	142433;	1754124873.000;	       err32;	 err32
20250802;	142436;	1754124876.000;	       err32;	 err32
20250802;	142439;	1754124879.000;	       err32;	 err32
20250802;	142442;	1754124882.000;	       err32;	 err32
20250802;	142445;	1754124885.000;	       err32;	 err32
20250802;	142448;	1754124888.000;	       err32;	 err32
20250802;	142451;	1754124891.000;	       err32;	 err32
20250802;	142454;	1754124894.000;	       err32;	 err32
20250802;	142457;	1754124897.000;	       err32;	 err32
20250802;	142500;	1754124900.000;	       err32;	 err32
20250802;	142503;	1754124903.000;	       err32;	 err32
20250802;	142506;	1754124906.000;	       err32;	 err32
20250802;	142509;	1754124909.000;	       err32;	 err32
20250802;	142512;	1754124912.000;	       err32;	 err32
20250802;	142515;	1754124915.000;	       err32;	 err32
20250802;	142518;	1754124918.000;	       err32;	 err32
20250802;	142521;	1754124921.000;	       err32;	 err32
20250802;	142524;	1754124924.000;	       err32;	 err32
20250802;	142527;	1754124927.000;	       err32;	 err32
20250802;	142530;	1754124930.000;	       err32;	 err32
20250802;	142533;	1754124933.000;	       err32;	 err32
20250802;	142536;	1754124936.000;	       err32;	 err32
20250802;	142539;	1754124939.000;	       err32;	 err32
20250802;	142542;	1754124942.000;	       err32;	 err32
20250802;	142545;	1754124945.000;	       err32;	 err32
20250802;	142548;	1754124948.000;	       err32;	 err32
20250802;	142551;	1754124951.000;	       err32;	 err32
20250802;	142554;	1754124954.000;	       err32;	 err32
20250802;	142557;	1754124957.000;	       err32;	 err32
20250802;	142600;	1754124960.000;	       err32;	 err32
20250802;	142603;	1754124963.000;	       err32;	 err32
20250802;	142606;	1754124966.000;	       err32;	 err32
20250802;	142609;	1754124969.000;	       err32;	 err32
20250802;	142612;	1754124972.000;	       err32;	 err32
20250802;	142615;	1754124975.000;	       err32;	 err32
20250802;	142618;	1754124978.000;	       err32;	 err32
20250802;	142621;	1754124981.000;	       err32;	 err32
20250802;	142624;	1754124984.000;	       err32;	 err32
20250802;	142627;	1754124987.000;	       err32;	 err32
20250802;	142630;	1754124990.000;	       err32;	 err32
20250802;	142633;	1754124993.000;	       err32;	 err32
20250802;	142636;	1754124996.000;	       err32;	 err32
20250802;	142639;	1754124999.000;	       err32;	 err32
20250802;	142642;	1754125002.000;	       err32;	 err32
20250802;	142645;	1754125005.000;	       err32;	 err32
20250802;	142648;	1754125008.000;	       err32;	 err32
20250802;	142651;	1754125011.000;	       err32;	 err32
20250802;	142654;	1754125014.000;	       err32;	 err32
20250802;	142657;	1754125017.000;	       err32;	 err32
20250802;	142700;	1754125020.000;	       err32;	 err32
20250802;	142703;	1754125023.000;	       err32;	 err32
20250802;	142706;	1754125026.000;	       err32;	 err32
20250802;	142709;	1754125029.000;	       err32;	 err32
20250802;	142712;	1754125032.000;	       err32;	 err32
20250802;	142715;	1754125035.000;	       err32;	 err32
20250802;	142718;	1754125038.000;	       err32;	 err32
20250802;	142721;	1754125041.000;	       err32;	 err32
20250802;	142724;	1754125044.000;	       err32;	 err32
20250802;	142727;	1754125047.000;	       err32;	 err32
20250802;	142730;	1754125050.000;	       err32;	 err32
20250802;	142733;	1754125053.000;	       err32;	 err32
20250802;	142736;	1754125056.000;	       err32;	 err32
20250802;	142739;	1754125059.000;	       err32;	 err32
20250802;	142742;	1754125062.000;	       err32;	 err32
20250802;	142745;	1754125065.000;	       err32;	 err32
20250802;	142748;	1754125068.000;	       err32;	 err32
20250802;	142751;	1754125071.000;	       err32;	 err32
20250802;	142754;	1754125074.000;	       err32;	 err32
20250802;	142757;	1754125077.000;	       err32;	 err32
20250802;	142800;	1754125080.000;	       err32;	 err32
20250802;	142803;	1754125083.000;	       err32;	 err32
20250802;	142806;	1754125086.000;	       err32;	 err32
20250802;	142809;	1754125089.000;	       err32;	 err32
20250802;	142812;	1754125092.000;	       err32;	 err32
20250802;	142815;	1754125095.000;	       err32;	 err32
20250802;	142818;	1754125098.000;	       err32;	 err32
20250802;	142821;	1754125101.000;	       err32;	 err32
20250802;	142824;	1754125104.000;	       err32;	 err32
20250802;	142827;	1754125107.000;	       err32;	 err32
20250802;	142830;	1754125110.000;	       err32;	 err32
20250802;	142833;	1754125113.000;	       err32;	 err32
20250802;	142836;	1754125116.000;	       err32;	 err32
20250802;	142839;	1754125119.000;	       err32;	 err32
20250802;	142842;	1754125122.000;	       err32;	 err32
20250802;	142845;	1754125125.000;	       err32;	 err32
20250802;	142848;	1754125128.000;	       err32;	 err32
20250802;	142851;	1754125131.000;	       err32;	 err32
20250802;	142854;	1754125134.000;	       err32;	 err32
20250802;	142857;	1754125137.000;	       err32;	 err32
20250802;	142900;	1754125140.000;	       err32;	 err32
20250802;	142903;	1754125143.000;	       err32;	 err32
20250802;	142906;	1754125146.000;	       err32;	 err32
20250802;	142909;	1754125149.000;	       err32;	 err32
20250802;	142912;	1754125152.000;	       err32;	 err32
20250802;	142915;	1754125155.000;	       err32;	 err32
20250802;	142918;	1754125158.000;	       err32;	 err32
20250802;	142921;	1754125161.000;	       err32;	 err32
20250802;	142924;	1754125164.000;	       err32;	 err32
20250802;	142927;	1754125167.000;	       err32;	 err32
20250802;	142930;	1754125170.000;	       err32;	 err32
20250802;	142933;	1754125173.000;	       err32;	 err32
20250802;	142936;	1754125176.000;	       err32;	 err32
20250802;	142939;	1754125179.000;	       err32;	 err32
20250802;	142942;	1754125182.000;	       err32;	 err32
20250802;	142945;	1754125185.000;	       err32;	 err32
20250802;	142948;	1754125188.000;	       err32;	 err32
20250802;	142951;	1754125191.000;	       err32;	 err32
20250802;	142954;	1754125194.000;	       err32;	 err32
20250802;	142957;	1754125197.000;	       err32;	 err32
20250802;	143000;	1754125200.000;	       err32;	 err32
20250802;	143003;	1754125203.000;	       err32;	 err32
20250802;	143006;	1754125206.000;	       err32;	 err32
20250802;	143009;	1754125209.000;	       err32;	 err32
20250802;	143012;	1754125212.000;	       err32;	 err32
20250802;	143015;	1754125215.000;	       err32;	 err32
20250802;	143018;	1754125218.000;	       err32;	 err32
20250802;	143021;	1754125221.000;	       err32;	 err32
20250802;	143024;	1754125224.000;	       err32;	 err32
20250802;	143027;	1754125227.000;	       err32;	 err32
20250802;	143030;	1754125230.000;	       err32;	 err32
20250802;	143033;	1754125233.000;	       err32;	 err32
20250802;	143036;	1754125236.000;	       err32;	 err32
20250802;	143039;	1754125239.000;	       err32;	 err32
20250802;	143042;	1754125242.000;	       err32;	 err32
20250802;	143045;	1754125245.000;	       err32;	 err32
20250802;	143048;	1754125248.000;	       err32;	 err32
20250802;	143051;	1754125251.000;	       err32;	 err32
20250802;	143054;	1754125254.000;	       err32;	 err32
20250802;	143057;	1754125257.000;	       err32;	 err32
20250802;	143100;	1754125260.000;	       err32;	 err32
20250802;	143103;	1754125263.000;	       err32;	 err32
20250802;	143106;	1754125266.000;	       err32;	 err32
20250802;	143109;	1754125269.000;	       err32;	 err32
20250802;	143112;	1754125272.000;	       err32;	 err32
20250802;	143115;	1754125275.000;	       err32;	 err32
20250802;	143118;	1754125278.000;	       err32;	 err32
20250802;	143121;	1754125281.000;	       err32;	 err32
20250802;	143124;	1754125284.000;	       err32;	 err32
20250802;	143127;	1754125287.000;	       err32;	 err32
20250802;	143130;	1754125290.000;	       err32;	 err32
20250802;	143133;	1754125293.000;	       err32;	 err32
20250802;	143136;	1754125296.000;	       err32;	 err32
20250802;	143139;	1754125299.000;	       err32;	 err32
20250802;	143142;	1754125302.000;	       err32;	 err32
20250802;	143145;	1754125305.000;	       err32;	 err32
20250802;	143148;	1754125308.000;	       err32;	 err32
20250802;	143151;	1754125311.000;	       err32;	 err32
20250802;	143154;	1754125314.000;	       err32;	 err32
20250802;	143157;	1754125317.000;	       err32;	 err32
20250802;	143200;	1754125320.000;	       err32;	 err32
20250802;	143203;	1754125323.000;	       err32;	 err32
20250802;	143206;	1754125326.000;	       err32;	 err32
20250802;	143209;	1754125329.000;	       err32;	 err32
20250802;	143212;	1754125332.000;	       err32;	 err32
20250802;	143215;	1754125335.000;	       err32;	 err32
20250802;	143218;	1754125338.000;	       err32;	 err32
20250802;	143221;	1754125341.000;	       err32;	 err32
20250802;	143224;	1754125344.000;	       err32;	 err32
20250802;	143227;	1754125347.000;	       err32;	 err32
20250802;	143230;	1754125350.000;	       err32;	 err32
20250802;	143233;	1754125353.000;	       err32;	 err32
20250802;	143236;	1754125356.000;	       err32;	 err32
20250802;	143239;	1754125359.000;	       err32;	 err32
20250802;	143242;	1754125362.000;	       err32;	 err32
20250802;	143245;	1754125365.000;	       err32;	 err32
20250802;	143248;	1754125368.000;	       err32;	 err32
20250802;	143251;	1754125371.000;	       err32;	 err32
20250802;	143254;	1754125374.000;	       err32;	 err32
20250802;	143257;	1754125377.000;	       err32;	 err32
20250802;	143300;	1754125380.000;	       err32;	 err32
20250802;	143303;	1754125383.000;	       err32;	 err32
20250802;	143306;	1754125386.000;	       err32;	 err32
20250802;	143309;	1754125389.000;	       err32;	 err32
20250802;	143312;	1754125392.000;	       err32;	 err32
20250802;	143315;	1754125395.000;	       err32;	 err32
20250802;	143318;	1754125398.000;	       err32;	 err32
20250802;	143321;	1754125401.000;	       err32;	 err32
20250802;	143324;	1754125404.000;	       err32;	 err32
20250802;	143327;	1754125407.000;	       err32;	 err32
